Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Price,Product Status,shipping date (DateOrders),Shipping Mode,Product Name,Index
TRANSFER,1,0,57.06,196.77,Late delivery,1,17,Cleats,Sunnyvale,EE. UU.,XXXXXXXXX,Susan,3039,Smith,XXXXXXXXX,Consumer,CA,7381 Dusty Beacon Walk,94087,4,Apparel,39.17,-121.06,Pacific Asia,Kunming,China,3039,,23760,365,43.18999863,0.18,59459,59.99,0.29,4,239.96,196.77,57.06,Eastern Asia,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42352.32639,Same Day,Perfect Fitness Perfect Rip Deck,897
TRANSFER,1,0,144.01,426.06,Late delivery,1,68,Garden,Caguas,Puerto Rico,XXXXXXXXX,Kelsey,15469,Hale,XXXXXXXXX,Corporate,PR,9010 Hidden Pond Corners,725,6,Outdoors,18.28,-66.04,Pacific Asia,Kunming,China,15469,,71916,1355,106.5199966,0.2,175231,532.58,0.34,1,532.58,426.06,144.01,Eastern Asia,PROCESSING,,1355,68,,http://images.acmesports.sports/Lawn+mower,532.58,0,43055.29236,Same Day,Lawn mower,898
TRANSFER,2,4,10.73,35.78,Shipping canceled,0,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Halee,17164,Wilder,XXXXXXXXX,Corporate,PR,9657 Golden Goose Row,725,9,Discs Shop,18.21,-66.04,Pacific Asia,Kunming,China,17164,43020,73611,1362,3.980000019,0.1,176926,39.75,0.3,1,39.75,35.78,10.73,Eastern Asia,CANCELED,,1362,75,,http://images.acmesports.sports/Fighting+video+games,39.75,0,43081.53542,Standard Class,Fighting video games,899
TRANSFER,3,4,8.58,114.39,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Anna,10651,George,XXXXXXXXX,Corporate,PR,318 Merry Creek Mountain,725,4,Apparel,18.23,-66.37,Pacific Asia,Kunming,China,10651,42493,29422,403,15.60000038,0.12,73613,129.99,0.08,1,129.99,114.39,8.58,Eastern Asia,PENDING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42437.47847,Standard Class,Nike Men's CJ Elite 2 TD Football Cleat,900
TRANSFER,3,4,-2.93,46.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Anna,10651,George,XXXXXXXXX,Corporate,PR,318 Merry Creek Mountain,725,5,Golf,18.23,-66.37,Pacific Asia,Kunming,China,10651,42493,29422,502,3.5,0.07,73612,50,-0.06,1,50,46.5,-2.93,Eastern Asia,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42437.47847,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,901
TRANSFER,6,4,-28.96,37.76,Late delivery,1,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Hadassah,20058,Levine,XXXXXXXXX,Corporate,PR,2186 Easy Creek Key,725,9,Discs Shop,18.21,-66.04,Pacific Asia,Kunming,China,20058,,76505,1362,1.99000001,0.05,179820,39.75,-0.77,1,39.75,37.76,-28.96,Eastern Asia,PENDING,,1362,75,,http://images.acmesports.sports/Fighting+video+games,39.75,0,43127.78125,Standard Class,Fighting video games,902
PAYMENT,6,4,36.94,127.39,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,11627,Smith,XXXXXXXXX,Consumer,PR,4079 Emerald Canyon,725,4,Apparel,18.2,-66.37,Pacific Asia,Kunming,China,11627,42461,25215,403,2.599999905,0.02,63194,129.99,0.29,1,129.99,127.39,36.94,Eastern Asia,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42379.06597,Standard Class,Nike Men's CJ Elite 2 TD Football Cleat,903
PAYMENT,5,4,38.67,110.49,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Heather,6928,Smith,XXXXXXXXX,Consumer,PR,9394 Merry Towers,725,4,Apparel,18.22,-66.37,Pacific Asia,Kunming,China,6928,42553,27574,403,19.5,0.15,69024,129.99,0.35,1,129.99,110.49,38.67,Eastern Asia,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42412.50208,Standard Class,Nike Men's CJ Elite 2 TD Football Cleat,904
DEBIT,6,4,63.36,192,Late delivery,1,24,Women's Apparel,Houston,EE. UU.,XXXXXXXXX,Peter,1498,Bray,XXXXXXXXX,Consumer,TX,4490 Amber Rise,77084,5,Golf,29.86,-95.64,Pacific Asia,Kunming,China,1498,,28115,502,8,0.04,70316,50,0.33,4,200,192,63.36,Eastern Asia,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42421.39931,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,905
DEBIT,2,4,16.87,37.49,Advance shipping,0,46,Indoor/Outdoor Games,Las Cruces,EE. UU.,XXXXXXXXX,Melissa,8523,Lee,XXXXXXXXX,Consumer,NM,1964 Lazy End,88005,7,Fan Shop,32.31,-106.79,Pacific Asia,Kunming,China,8523,42493,29421,1014,12.5,0.25,73608,49.98,0.45,1,49.98,37.49,16.87,Eastern Asia,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,49.98,0,42436.46389,Standard Class,O'Brien Men's Neoprene Life Vest,906
PAYMENT,6,4,38.99,82.97,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Mary,11627,Smith,XXXXXXXXX,Consumer,PR,4079 Emerald Canyon,725,7,Fan Shop,18.2,-66.37,Pacific Asia,Kunming,China,11627,42461,25215,1014,16.98999977,0.17,63195,49.98,0.47,2,99.96,82.97,38.99,Eastern Asia,PENDING_PAYMENT,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,49.98,0,42379.06597,Standard Class,O'Brien Men's Neoprene Life Vest,907
PAYMENT,2,1,30.79,87.96,Late delivery,1,46,Indoor/Outdoor Games,Fort Worth,EE. UU.,XXXXXXXXX,Julie,3205,Santiago,XXXXXXXXX,Consumer,TX,3698 Sleepy Park,76106,7,Fan Shop,32.8,-97.33,Pacific Asia,Kunming,China,3205,42106,23111,1014,12,0.12,57866,49.98,0.35,2,99.96,87.96,30.79,Eastern Asia,PENDING_PAYMENT,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,49.98,0,42344.35208,First Class,O'Brien Men's Neoprene Life Vest,908
DEBIT,6,4,18.8,49.48,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Mary,3752,Vega,XXXXXXXXX,Home Office,PR,7840 Umber Sky Villas,725,7,Fan Shop,18.21,-66.37,Pacific Asia,Kunming,China,3752,,22320,1014,0.5,0.01,55875,49.98,0.38,1,49.98,49.48,18.8,Eastern Asia,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,49.98,0,42336.80556,Standard Class,O'Brien Men's Neoprene Life Vest,909
TRANSFER,3,4,12.96,172.77,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Anna,10651,George,XXXXXXXXX,Corporate,PR,318 Merry Creek Mountain,725,4,Apparel,18.23,-66.37,Pacific Asia,Kunming,China,10651,42493,29422,365,7.199999809,0.04,73615,59.99,0.08,3,179.97,172.77,12.96,Eastern Asia,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42437.47847,Standard Class,Perfect Fitness Perfect Rip Deck,910
DEBIT,6,4,26.97,92.99,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Mary,3752,Vega,XXXXXXXXX,Home Office,PR,7840 Umber Sky Villas,725,3,Footwear,18.21,-66.37,Pacific Asia,Kunming,China,3752,,22320,191,7,0.07,55874,99.99,0.29,1,99.99,92.99,26.97,Eastern Asia,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,99.99,0,42336.80556,Standard Class,Nike Men's Free 5.0+ Running Shoe,911
PAYMENT,6,4,45.26,98.38,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,11627,Smith,XXXXXXXXX,Consumer,PR,4079 Emerald Canyon,725,4,Apparel,18.2,-66.37,Pacific Asia,Kunming,China,11627,42461,25215,365,21.60000038,0.18,63196,59.99,0.46,2,119.98,98.38,45.26,Eastern Asia,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42379.06597,Standard Class,Perfect Fitness Perfect Rip Deck,912
PAYMENT,5,4,63.74,138.56,Late delivery,1,3,Baseball & Softball,Caguas,Puerto Rico,XXXXXXXXX,Heather,6928,Smith,XXXXXXXXX,Consumer,PR,9394 Merry Towers,725,2,Fitness,18.22,-66.37,Pacific Asia,Kunming,China,6928,42553,27574,37,1.399999976,0.01,69026,34.99,0.46,4,139.96,138.56,63.74,Eastern Asia,PENDING_PAYMENT,,37,3,,http://images.acmesports.sports/adidas+Kids%27+F5+Messi+FG+Soccer+Cleat,34.99,0,42412.50208,Standard Class,adidas Kids' F5 Messi FG Soccer Cleat,913
PAYMENT,6,4,-3.33,237.56,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,11627,Smith,XXXXXXXXX,Consumer,PR,4079 Emerald Canyon,725,4,Apparel,18.2,-66.37,Pacific Asia,Kunming,China,11627,42461,25215,365,2.400000095,0.01,63193,59.99,-0.01,4,239.96,237.56,-3.33,Eastern Asia,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42379.06597,Standard Class,Perfect Fitness Perfect Rip Deck,914
PAYMENT,6,4,-67.82,284.95,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,11627,Smith,XXXXXXXXX,Consumer,PR,4079 Emerald Canyon,725,4,Apparel,18.2,-66.37,Pacific Asia,Kunming,China,11627,42461,25215,365,15,0.05,63197,59.99,-0.24,5,299.95,284.95,-67.82,Eastern Asia,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42379.06597,Standard Class,Perfect Fitness Perfect Rip Deck,915
TRANSFER,3,4,-53.85,30.77,Advance shipping,0,59,Books ,Caguas,Puerto Rico,XXXXXXXXX,Winifred,17540,Le,XXXXXXXXX,Consumer,PR,8446 Green Wagon Moor,725,8,Book Shop,18.23,-66.04,Pacific Asia,Kaiyuan,China,17540,,73987,1346,0.310000002,0.01,177302,31.08,-1.75,1,31.08,30.77,-53.85,Eastern Asia,PROCESSING,,1346,59,,http://images.acmesports.sports/Sports+Books,31.08,0,43088.02431,Standard Class,Sports Books ,916
DEBIT,2,4,-53.3,30.46,Advance shipping,0,59,Books ,Tampa,EE. UU.,XXXXXXXXX,Fay,17539,Velazquez,XXXXXXXXX,Home Office,FL,1297 Lazy Gardens,33614,8,Book Shop,28.03,-82.5,Pacific Asia,Kaiyuan,China,17539,,73986,1346,0.620000005,0.02,177301,31.08,-1.75,1,31.08,30.46,-53.3,Eastern Asia,COMPLETE,,1346,59,,http://images.acmesports.sports/Sports+Books,31.08,0,43087.00972,Standard Class,Sports Books ,917
PAYMENT,4,4,110.18,234.43,Shipping on time,0,69,Health and Beauty,Santa Clara,EE. UU.,XXXXXXXXX,Cally,15901,Hobbs,XXXXXXXXX,Home Office,CA,214 Harvest Pony Mews,95051,12,Health and Beauty ,37.34,-121.99,Pacific Asia,Kunming,China,15901,,72348,1356,58.61000061,0.2,175663,293.04,0.47,1,293.04,234.43,110.18,Eastern Asia,PENDING_PAYMENT,,1356,69,,http://images.acmesports.sports/First+aid+kit,293.04,0,43065.09861,Standard Class,First aid kit,918
CASH,3,4,27,53.99,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Rebecca,5522,Smith,XXXXXXXXX,Consumer,PR,3663 Misty Pioneer Arbor,725,4,Apparel,18.24,-66.37,Pacific Asia,Kunming,China,5522,,22322,365,6,0.1,55877,59.99,0.5,1,59.99,53.99,27,Eastern Asia,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42333.83472,Standard Class,Perfect Fitness Perfect Rip Deck,919
CASH,3,4,22.79,59.99,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Rebecca,5522,Smith,XXXXXXXXX,Consumer,PR,3663 Misty Pioneer Arbor,725,5,Golf,18.24,-66.37,Pacific Asia,Kunming,China,5522,,22322,627,20,0.25,55876,39.99,0.38,2,79.98,59.99,22.79,Eastern Asia,CLOSED,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42333.83472,Standard Class,Under Armour Girls' Toddler Spine Surge Runni,920
DEBIT,2,4,127.39,363.98,Advance shipping,0,45,Fishing,Las Cruces,EE. UU.,XXXXXXXXX,Melissa,8523,Lee,XXXXXXXXX,Consumer,NM,1964 Lazy End,88005,7,Fan Shop,32.31,-106.79,Pacific Asia,Kunming,China,8523,42493,29421,1004,36,0.09,73611,399.98,0.35,1,399.98,363.98,127.39,Eastern Asia,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42436.46389,Standard Class,Field & Stream Sportsman 16 Gun Fire Safe,921
TRANSFER,3,4,-48.76,377.98,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Mary,894,Sawyer,XXXXXXXXX,Consumer,PR,8906 Cotton Alley,725,7,Fan Shop,18.22,-66.05,Pacific Asia,Kunming,China,894,,28117,1004,22,0.06,70317,399.98,-0.13,1,399.98,377.98,-48.76,Eastern Asia,PROCESSING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42418.42847,Standard Class,Field & Stream Sportsman 16 Gun Fire Safe,922
PAYMENT,5,4,7.6,379.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Heather,6928,Smith,XXXXXXXXX,Consumer,PR,9394 Merry Towers,725,7,Fan Shop,18.22,-66.37,Pacific Asia,Kunming,China,6928,42553,27574,1004,20,0.05,69027,399.98,0.02,1,399.98,379.98,7.6,Eastern Asia,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42412.50208,Standard Class,Field & Stream Sportsman 16 Gun Fire Safe,923
PAYMENT,2,1,6.96,40.92,Late delivery,1,7,Hockey,Detroit,EE. UU.,XXXXXXXXX,Mary,7163,Jones,XXXXXXXXX,Corporate,MI,6867 Honey Heights,48205,2,Fitness,42.43,-82.98,LATAM,Progreso,Mexico,7163,43010,52824,135,3.079999924,0.07,132058,22,0.17,2,44,40.92,6.96,Central America,PENDING_PAYMENT,,135,7,,http://images.acmesports.sports/Nike+Dri-FIT+Crew+Sock+6+Pack,22,0,42778.09306,First Class,Nike Dri-FIT Crew Sock 6 Pack,924
CASH,2,1,15.15,36.96,Late delivery,1,7,Hockey,Caguas,Puerto Rico,XXXXXXXXX,Catherine,8755,Lutz,XXXXXXXXX,Consumer,PR,9729 Middle Shadow Run,725,2,Fitness,18.21,-66.37,LATAM,Progreso,Mexico,8755,,7339,135,7.039999962,0.16,18388,22,0.41,2,44,36.96,15.15,Central America,CLOSED,,135,7,,http://images.acmesports.sports/Nike+Dri-FIT+Crew+Sock+6+Pack,22,0,42114.11736,First Class,Nike Dri-FIT Crew Sock 6 Pack,925
DEBIT,5,2,-672.26,248.98,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Steven,1234,Bond,XXXXXXXXX,Consumer,PR,2743 Velvet Timber Carrefour,725,7,Fan Shop,18.28,-66.37,LATAM,Merida,Mexico,1234,42311,4739,957,51,0.17,11882,299.98,-2.7,1,299.98,248.98,-672.26,Central America,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,42079.16319,Second Class,Diamondback Women's Serene Classic Comfort Bi,926
DEBIT,3,4,51.83,287.95,Advance shipping,0,17,Cleats,Dorchester Center,EE. UU.,XXXXXXXXX,Lauren,5978,Smith,XXXXXXXXX,Consumer,MA,5365 Tawny Apple Limits,2124,4,Apparel,42.29,-71.07,LATAM,Merida,Mexico,5978,,57417,365,12,0.04,143623,59.99,0.18,5,299.95,287.95,51.83,Central America,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42846.14028,Standard Class,Perfect Fitness Perfect Rip Deck,927
DEBIT,2,4,179.67,494.95,Advance shipping,0,9,Cardio Equipment,Staten Island,EE. UU.,XXXXXXXXX,Crystal,10031,Blake,XXXXXXXXX,Consumer,NY,6764 Tawny Link,10306,3,Footwear,40.57,-74.12,LATAM,Merida,Mexico,10031,,53176,191,5,0.01,132866,99.99,0.36,5,499.95,494.95,179.67,Central America,ON_HOLD,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,99.99,0,42783.23194,Standard Class,Nike Men's Free 5.0+ Running Shoe,928
TRANSFER,5,4,185.2,377.96,Late delivery,1,9,Cardio Equipment,Hayward,EE. UU.,XXXXXXXXX,Mary,3761,Christian,XXXXXXXXX,Consumer,CA,2104 Fallen Limits,94541,3,Footwear,37.67,-122.11,LATAM,Merida,Mexico,3761,,59839,191,22,0.06,149777,99.99,0.49,4,399.96,377.96,185.2,Central America,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,99.99,0,42883.49653,Standard Class,Nike Men's Free 5.0+ Running Shoe,929
TRANSFER,4,4,54.8,156.57,Shipping on time,0,17,Cleats,Visalia,EE. UU.,XXXXXXXXX,Justin,6304,Parker,XXXXXXXXX,Corporate,CA,4182 Indian Pond Freeway,93277,4,Apparel,36.29,-119.31,LATAM,Merida,Mexico,6304,42798,56433,365,23.39999962,0.13,141152,59.99,0.35,3,179.97,156.57,54.8,Central America,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42832.77639,Standard Class,Perfect Fitness Perfect Rip Deck,930
TRANSFER,4,4,57.96,126,Shipping canceled,0,24,Women's Apparel,Aurora,EE. UU.,XXXXXXXXX,Mary,4172,Ochoa,XXXXXXXXX,Corporate,CO,7651 Honey Passage,80012,5,Golf,39.7,-104.84,LATAM,Progreso,Mexico,4172,,1538,502,24,0.16,3842,50,0.46,3,150,126,57.96,Central America,SUSPECTED_FRAUD,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42031.43611,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,931
DEBIT,6,4,13.57,48.48,Late delivery,1,40,Accessories,Lutz,EE. UU.,XXXXXXXXX,Theresa,5801,Pearson,XXXXXXXXX,Corporate,FL,6715 Gentle Horse Row,33549,6,Outdoors,28.09,-82.44,LATAM,Merida,Mexico,5801,,9490,897,1.5,0.03,23712,24.99,0.28,2,49.98,48.48,13.57,Central America,COMPLETE,,897,40,,http://images.acmesports.sports/Team+Golf+New+England+Patriots+Putter+Grip,24.99,0,42149.51736,Standard Class,Team Golf New England Patriots Putter Grip,932
TRANSFER,3,4,87.11,239.96,Advance shipping,0,17,Cleats,Fond Du Lac,EE. UU.,XXXXXXXXX,Mary,5463,Schultz,XXXXXXXXX,Corporate,WI,2415 Misty Rise Dell,54935,4,Apparel,43.79,-88.47,LATAM,Merida,Mexico,5463,42951,56742,365,59.99000168,0.2,141918,59.99,0.36,5,299.95,239.96,87.11,Central America,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42836.28681,Standard Class,Perfect Fitness Perfect Rip Deck,933
TRANSFER,4,2,18.33,290.98,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Ashley,11026,Lowe,XXXXXXXXX,Home Office,PR,2352 Umber Wagon  Wood,725,7,Fan Shop,18.3,-66.37,LATAM,Merida,Mexico,11026,42890,56598,957,9,0.03,141575,299.98,0.06,1,299.98,290.98,18.33,Central America,PROCESSING,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,42835.18542,Second Class,Diamondback Women's Serene Classic Comfort Bi,934
TRANSFER,4,2,23.09,104.97,Late delivery,1,3,Baseball & Softball,Caguas,Puerto Rico,XXXXXXXXX,Ashley,11026,Lowe,XXXXXXXXX,Home Office,PR,2352 Umber Wagon  Wood,725,2,Fitness,18.3,-66.37,LATAM,Merida,Mexico,11026,42890,56598,37,34.99000168,0.25,141576,34.99,0.22,4,139.96,104.97,23.09,Central America,PROCESSING,,37,3,,http://images.acmesports.sports/adidas+Kids%27+F5+Messi+FG+Soccer+Cleat,34.99,0,42835.18542,Second Class,adidas Kids' F5 Messi FG Soccer Cleat,935
DEBIT,6,4,51.4,151.16,Late delivery,1,29,Shop By Sport,Lutz,EE. UU.,XXXXXXXXX,Theresa,5801,Pearson,XXXXXXXXX,Corporate,FL,6715 Gentle Horse Row,33549,5,Golf,28.09,-82.44,LATAM,Merida,Mexico,5801,,9490,627,8.800000191,0.06,23713,39.99,0.34,4,159.96,151.16,51.4,Central America,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42149.51736,Standard Class,Under Armour Girls' Toddler Spine Surge Runni,936
TRANSFER,2,4,129.58,287.95,Advance shipping,0,17,Cleats,Washington,EE. UU.,XXXXXXXXX,Mary,411,Smith,XXXXXXXXX,Consumer,DC,2000 Stony Abbey,20009,4,Apparel,38.89,-77.08,LATAM,Merida,Mexico,411,42128,6441,365,12,0.04,16119,59.99,0.45,5,299.95,287.95,129.58,Central America,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42101.00903,Standard Class,Perfect Fitness Perfect Rip Deck,937
CASH,1,0,49.2,245.98,Late delivery,1,9,Cardio Equipment,Chicago,EE. UU.,XXXXXXXXX,Gloria,5582,Larson,XXXXXXXXX,Corporate,IL,252 Honey Embers Canyon,60616,3,Footwear,41.88,-88.2,LATAM,Merida,Mexico,5582,,55734,191,53.99000168,0.18,139389,99.99,0.2,3,299.97,245.98,49.2,Central America,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,99.99,0,42819.07292,Same Day,Nike Men's Free 5.0+ Running Shoe,938
PAYMENT,2,1,22.7,126.09,Late delivery,1,18,Men's Footwear,Brooklyn,EE. UU.,XXXXXXXXX,Stephanie,4050,Smith,XXXXXXXXX,Consumer,NY,2455 Fallen Common,11237,4,Apparel,40.7,-73.92,LATAM,Merida,Mexico,4050,,7173,403,3.900000095,0.03,17961,129.99,0.18,1,129.99,126.09,22.7,Central America,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42111.69444,First Class,Nike Men's CJ Elite 2 TD Football Cleat,939
PAYMENT,2,1,147.19,319.98,Late delivery,1,45,Fishing,Brooklyn,EE. UU.,XXXXXXXXX,Stephanie,4050,Smith,XXXXXXXXX,Consumer,NY,2455 Fallen Common,11237,7,Fan Shop,40.7,-73.92,LATAM,Merida,Mexico,4050,,7173,1004,80,0.2,17960,399.98,0.46,1,399.98,319.98,147.19,Central America,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42111.69444,First Class,Field & Stream Sportsman 16 Gun Fire Safe,940
PAYMENT,2,1,167.18,379.96,Late delivery,1,9,Cardio Equipment,Brooklyn,EE. UU.,XXXXXXXXX,Stephanie,4050,Smith,XXXXXXXXX,Consumer,NY,2455 Fallen Common,11237,3,Footwear,40.7,-73.92,LATAM,Merida,Mexico,4050,,7173,191,20,0.05,17963,99.99,0.44,4,399.96,379.96,167.18,Central America,PENDING_PAYMENT,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,99.99,0,42111.69444,First Class,Nike Men's Free 5.0+ Running Shoe,941
PAYMENT,2,1,66.38,132.77,Late delivery,1,29,Shop By Sport,Brooklyn,EE. UU.,XXXXXXXXX,Stephanie,4050,Smith,XXXXXXXXX,Consumer,NY,2455 Fallen Common,11237,5,Golf,40.7,-73.92,LATAM,Merida,Mexico,4050,,7173,627,27.19000053,0.17,17962,39.99,0.5,4,159.96,132.77,66.38,Central America,PENDING_PAYMENT,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42111.69444,First Class,Under Armour Girls' Toddler Spine Surge Runni,942
DEBIT,3,4,-464.97,299.98,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Andrew,8415,Garza,XXXXXXXXX,Consumer,PR,1233 Honey Village,725,7,Fan Shop,18.23,-66.37,LATAM,Merida,Mexico,8415,,6127,957,0,0,15313,299.98,-1.55,1,299.98,299.98,-464.97,Central America,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,42097.425,Standard Class,Diamondback Women's Serene Classic Comfort Bi,943
DEBIT,3,4,-3.12,239.98,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Andrew,8415,Garza,XXXXXXXXX,Consumer,PR,1233 Honey Village,725,7,Fan Shop,18.23,-66.37,LATAM,Merida,Mexico,8415,,6127,957,60,0.2,15316,299.98,-0.01,1,299.98,239.98,-3.12,Central America,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,42097.425,Standard Class,Diamondback Women's Serene Classic Comfort Bi,944
DEBIT,3,4,81.67,224.99,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Andrew,8415,Garza,XXXXXXXXX,Consumer,PR,1233 Honey Village,725,7,Fan Shop,18.23,-66.37,LATAM,Merida,Mexico,8415,,6127,957,75,0.25,15315,299.98,0.36,1,299.98,224.99,81.67,Central America,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,42097.425,Standard Class,Diamondback Women's Serene Classic Comfort Bi,945
